,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,genres
You're Not Good Enough,0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,audio_features,7vcNp4cj4uF4AyX5aKY4Ps,spotify:track:7vcNp4cj4uF4AyX5aKY4Ps,https://api.spotify.com/v1/tracks/7vcNp4cj4uF4AyX5aKY4Ps,https://api.spotify.com/v1/audio-analysis/7vcNp4cj4uF4AyX5aKY4Ps,261360,4,61,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie r&b', 'indie soul', 'indietronica', 'metropopolis']"
Plus tôt,0.337,0.153,2,-20.909,1,0.0415,0.963,0.921,0.107,0.166,133.978,audio_features,5bdEGs3pW9BcClp7QBvPLF,spotify:track:5bdEGs3pW9BcClp7QBvPLF,https://api.spotify.com/v1/tracks/5bdEGs3pW9BcClp7QBvPLF,https://api.spotify.com/v1/audio-analysis/5bdEGs3pW9BcClp7QBvPLF,179896,1,54,['focus']
Hold On,0.574,0.667,5,-5.425,1,0.0301,0.206,0.352,0.0852,0.546,88.299,audio_features,1EuvOdyyzhFUP2z3gfr6xz,spotify:track:1EuvOdyyzhFUP2z3gfr6xz,https://api.spotify.com/v1/tracks/1EuvOdyyzhFUP2z3gfr6xz,https://api.spotify.com/v1/audio-analysis/1EuvOdyyzhFUP2z3gfr6xz,226187,4,60,"['alabama indie', 'garage rock', 'indie rock', 'modern blues rock', 'rock']"
Good Advice,0.629,0.452,5,-9.567,1,0.0275,0.751,0.0683,0.117,0.325,85.056,audio_features,0KwcTJQ17A1cEKazdRBW5m,spotify:track:0KwcTJQ17A1cEKazdRBW5m,https://api.spotify.com/v1/tracks/0KwcTJQ17A1cEKazdRBW5m,https://api.spotify.com/v1/audio-analysis/0KwcTJQ17A1cEKazdRBW5m,256280,4,26,"['canadian indie', 'canadian singer-songwriter', 'indie pop', 'stomp and holler']"
Holocene,0.375,0.304,1,-14.52,1,0.0302,0.943,0.303,0.126,0.147,147.989,audio_features,4fbvXwMTXPWaFyaMWUm9CR,spotify:track:4fbvXwMTXPWaFyaMWUm9CR,https://api.spotify.com/v1/tracks/4fbvXwMTXPWaFyaMWUm9CR,https://api.spotify.com/v1/audio-analysis/4fbvXwMTXPWaFyaMWUm9CR,336613,4,68,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'slow core']"
All Too Well,0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.127,0.337,93.06,audio_features,1q3RiD1tIWUpGsNFADMlvl,spotify:track:1q3RiD1tIWUpGsNFADMlvl,https://api.spotify.com/v1/tracks/1q3RiD1tIWUpGsNFADMlvl,https://api.spotify.com/v1/audio-analysis/1q3RiD1tIWUpGsNFADMlvl,327893,4,61,"['dance pop', 'pop', 'post-teen pop']"
Chum,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,audio_features,6plT7nFGiXKSBP9HFSI4ef,spotify:track:6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/tracks/6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/audio-analysis/6plT7nFGiXKSBP9HFSI4ef,243773,4,65,"['alternative hip hop', 'escape room', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']"
We Find Love,0.51,0.363,5,-8.635,1,0.0304,0.853,0.0,0.109,0.426,78.0,audio_features,1TPLsNVlofwX1txcE9gZZF,spotify:track:1TPLsNVlofwX1txcE9gZZF,https://api.spotify.com/v1/tracks/1TPLsNVlofwX1txcE9gZZF,https://api.spotify.com/v1/audio-analysis/1TPLsNVlofwX1txcE9gZZF,254919,4,68,"['canadian contemporary r&b', 'pop']"
Fool,0.653,0.749,7,-5.208,1,0.0249,0.263,0.00105,0.418,0.563,109.997,audio_features,7yCdFM1GLDi31wFrgE1d1t,spotify:track:7yCdFM1GLDi31wFrgE1d1t,https://api.spotify.com/v1/tracks/7yCdFM1GLDi31wFrgE1d1t,https://api.spotify.com/v1/audio-analysis/7yCdFM1GLDi31wFrgE1d1t,163120,4,34,"['canadian indie', 'canadian singer-songwriter', 'indie pop', 'stomp and holler']"
Two Thousand and Seventeen,0.551,0.469,2,-8.393,1,0.0296,0.327,0.161,0.0939,0.498,75.495,audio_features,2ZIaH69kaz55RM4Pjx6KXl,spotify:track:2ZIaH69kaz55RM4Pjx6KXl,https://api.spotify.com/v1/tracks/2ZIaH69kaz55RM4Pjx6KXl,https://api.spotify.com/v1/audio-analysis/2ZIaH69kaz55RM4Pjx6KXl,252256,4,63,"['alternative dance', 'electronica', 'folktronica', 'indie soul', 'indietronica', 'intelligent dance music', 'new rave']"
Cranes in the Sky,0.719,0.615,6,-5.972,1,0.045,0.408,0.000147,0.235,0.465,96.988,audio_features,48EjSdYh8wz2gBxxqzrsLe,spotify:track:48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,250973,4,63,"['afrofuturism', 'alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
Come Down,0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,audio_features,276zciJ7Fg7Jk6Ta6QuLkp,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,https://api.spotify.com/v1/tracks/276zciJ7Fg7Jk6Ta6QuLkp,https://api.spotify.com/v1/audio-analysis/276zciJ7Fg7Jk6Ta6QuLkp,169727,4,65,['escape room']
Yet Again,0.472,0.875,4,-5.024,0,0.0446,0.00345,0.00576,0.128,0.461,136.064,audio_features,202QyrB6Q3Kimsr7KqJut3,spotify:track:202QyrB6Q3Kimsr7KqJut3,https://api.spotify.com/v1/tracks/202QyrB6Q3Kimsr7KqJut3,https://api.spotify.com/v1/audio-analysis/202QyrB6Q3Kimsr7KqJut3,318423,4,53,"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'new weird america', 'noise pop', 'nu gaze', 'shimmer pop', 'stomp and holler']"
EARFQUAKE,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4,83,"['hip hop', 'rap']"
Berceuse,0.573,0.0344,3,-22.752,1,0.077,0.994,0.96,0.122,0.0521,78.103,audio_features,1oRiHGYKCbWRI5OFCIHK1N,spotify:track:1oRiHGYKCbWRI5OFCIHK1N,https://api.spotify.com/v1/tracks/1oRiHGYKCbWRI5OFCIHK1N,https://api.spotify.com/v1/audio-analysis/1oRiHGYKCbWRI5OFCIHK1N,154947,3,56,['focus']
Needle,0.691,0.661,9,-5.232,1,0.0369,0.168,0.0,0.0961,0.473,92.018,audio_features,03yGCvDbx90znjtC1E8rzh,spotify:track:03yGCvDbx90znjtC1E8rzh,https://api.spotify.com/v1/tracks/03yGCvDbx90znjtC1E8rzh,https://api.spotify.com/v1/audio-analysis/03yGCvDbx90znjtC1E8rzh,213867,4,32,"['canadian indie', 'indie pop', 'indie rock', 'modern rock', 'shimmer pop', 'stomp and holler', 'toronto indie']"
Juliette,0.63,0.906,9,-2.564,1,0.0366,0.00131,0.0,0.257,0.775,110.989,audio_features,0YJOBRvAkRpgi4CIyYss2U,spotify:track:0YJOBRvAkRpgi4CIyYss2U,https://api.spotify.com/v1/tracks/0YJOBRvAkRpgi4CIyYss2U,https://api.spotify.com/v1/audio-analysis/0YJOBRvAkRpgi4CIyYss2U,186427,4,42,"['canadian indie', 'ontario indie', 'ottawa indie']"
Chanel,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,audio_features,6Nle9hKrkL1wQpwNfEkxjh,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh,https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh,210285,4,80,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
Lights Up,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,audio_features,2plLJpUcYPFrl1sW2pMG63,spotify:track:2plLJpUcYPFrl1sW2pMG63,https://api.spotify.com/v1/tracks/2plLJpUcYPFrl1sW2pMG63,https://api.spotify.com/v1/audio-analysis/2plLJpUcYPFrl1sW2pMG63,172227,4,52,"['pop', 'post-teen pop']"
Captive,0.693,0.745,4,-7.13,1,0.0289,0.0198,0.000384,0.121,0.648,132.975,audio_features,1sxbOwIRhjoeKYHNYROwvO,spotify:track:1sxbOwIRhjoeKYHNYROwvO,https://api.spotify.com/v1/tracks/1sxbOwIRhjoeKYHNYROwvO,https://api.spotify.com/v1/audio-analysis/1sxbOwIRhjoeKYHNYROwvO,153427,4,25,"['canadian country', 'canadian indie', 'canadian singer-songwriter', 'deep new americana', 'ectofolk', 'folk', 'kingston on indie', 'lilith']"
The Wire,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01e-06,0.0585,0.525,113.678,audio_features,6golelYKuy85o3u0cxIxFK,spotify:track:6golelYKuy85o3u0cxIxFK,https://api.spotify.com/v1/tracks/6golelYKuy85o3u0cxIxFK,https://api.spotify.com/v1/audio-analysis/6golelYKuy85o3u0cxIxFK,245293,4,58,"['dance pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock', 'rock']"
Silvertongue,0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,audio_features,0yTJtxZJ5VLfBEHhiNUNeY,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/tracks/0yTJtxZJ5VLfBEHhiNUNeY,https://api.spotify.com/v1/audio-analysis/0yTJtxZJ5VLfBEHhiNUNeY,197427,4,65,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']"
Tongue Tied,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4,78,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']"
Breezeblocks,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,audio_features,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080,4,71,"['indie rock', 'modern rock']"
Everything Is Embarrassing,0.666,0.786,0,-5.715,1,0.0395,0.0532,0.0,0.0476,0.6,117.126,audio_features,70v5mCvyPRquTyU7qTIU81,spotify:track:70v5mCvyPRquTyU7qTIU81,https://api.spotify.com/v1/tracks/70v5mCvyPRquTyU7qTIU81,https://api.spotify.com/v1/audio-analysis/70v5mCvyPRquTyU7qTIU81,249907,4,51,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'indie pop', 'indietronica', 'la indie', 'metropopolis', 'neo-synthpop', 'new rave', 'pop']"
Sleeping on the Blacktop,0.567,0.311,2,-14.464,0,0.0455,0.822,0.23,0.11,0.478,83.11,audio_features,3Ozx6IrGdoQyAworJzvBDE,spotify:track:3Ozx6IrGdoQyAworJzvBDE,https://api.spotify.com/v1/tracks/3Ozx6IrGdoQyAworJzvBDE,https://api.spotify.com/v1/audio-analysis/3Ozx6IrGdoQyAworJzvBDE,192480,4,66,"['canadian contemporary country', 'new americana', 'outlaw country', 'saskatchewan indie']"
You've Got The Love - Jamie xx Rework,0.702,0.502,0,-7.439,1,0.098,0.11,0.459,0.0846,0.383,129.991,audio_features,59Y2GLn55BVjX3UTMUDtTP,spotify:track:59Y2GLn55BVjX3UTMUDtTP,https://api.spotify.com/v1/tracks/59Y2GLn55BVjX3UTMUDtTP,https://api.spotify.com/v1/audio-analysis/59Y2GLn55BVjX3UTMUDtTP,342990,4,51,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']"
West (feat. Daniel Caesar),0.265,0.47,8,-8.349,1,0.0444,0.899,0.0617,0.226,0.145,121.024,audio_features,2GRDDzw7TnGRawKSZPnKv2,spotify:track:2GRDDzw7TnGRawKSZPnKv2,https://api.spotify.com/v1/tracks/2GRDDzw7TnGRawKSZPnKv2,https://api.spotify.com/v1/audio-analysis/2GRDDzw7TnGRawKSZPnKv2,152250,4,49,"['alternative r&b', 'indie r&b']"
Good as Hell,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,3Yh9lZcWyKrK9GjbhuS0hR,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/tracks/3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/audio-analysis/3Yh9lZcWyKrK9GjbhuS0hR,159736,4,77,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']"
Let It Happen,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4,74,"['australian psych', 'neo-psychedelic']"
Flaming Hot Cheetos,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,audio_features,1F6IbA7di42uPc3cff8PXV,spotify:track:1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,123884,4,75,"['bedroom pop', 'boston indie', 'indie pop', 'pop']"
Never Catch Me,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,audio_features,6CTG85NJI1Wm60pxTSRNwL,spotify:track:6CTG85NJI1Wm60pxTSRNwL,https://api.spotify.com/v1/tracks/6CTG85NJI1Wm60pxTSRNwL,https://api.spotify.com/v1/audio-analysis/6CTG85NJI1Wm60pxTSRNwL,234487,4,58,"['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'indietronica', 'intelligent dance music', 'jazztronica', 'wonky']"
Go Outside,0.374,0.697,2,-6.758,1,0.0331,0.115,0.893,0.343,0.493,77.549,audio_features,0VnLohgzwLEleLmo19Z8B0,spotify:track:0VnLohgzwLEleLmo19Z8B0,https://api.spotify.com/v1/tracks/0VnLohgzwLEleLmo19Z8B0,https://api.spotify.com/v1/audio-analysis/0VnLohgzwLEleLmo19Z8B0,204400,4,51,"['alternative dance', 'chillwave', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'new rave', 'nu gaze', 'shimmer pop']"
Truth Hurts,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,5qmq61DAAOUaW8AUo8xKhh,spotify:track:5qmq61DAAOUaW8AUo8xKhh,https://api.spotify.com/v1/tracks/5qmq61DAAOUaW8AUo8xKhh,https://api.spotify.com/v1/audio-analysis/5qmq61DAAOUaW8AUo8xKhh,173325,4,79,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']"
The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,84,"['australian psych', 'neo-psychedelic']"
How Come You Never Go There,0.778,0.413,9,-8.17,0,0.0431,0.614,0.000641,0.401,0.223,123.462,audio_features,1f4YlPYTV3H3Namp0NvVMp,spotify:track:1f4YlPYTV3H3Namp0NvVMp,https://api.spotify.com/v1/tracks/1f4YlPYTV3H3Namp0NvVMp,https://api.spotify.com/v1/audio-analysis/1f4YlPYTV3H3Namp0NvVMp,204627,3,42,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'freak folk', 'indie pop', 'indie rock', 'slow core', 'stomp and holler']"
You’re Not The One,0.468,0.966,1,-3.468,0,0.0557,0.00215,0.00276,0.132,0.8,92.002,audio_features,0Px73m5ACfeYHYsAo9YTfP,spotify:track:0Px73m5ACfeYHYsAo9YTfP,https://api.spotify.com/v1/tracks/0Px73m5ACfeYHYsAo9YTfP,https://api.spotify.com/v1/audio-analysis/0Px73m5ACfeYHYsAo9YTfP,235067,4,44,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'indie pop', 'indietronica', 'la indie', 'metropopolis', 'neo-synthpop', 'new rave', 'pop']"
Flesh without Blood,0.481,0.965,8,-2.993,1,0.0875,0.000904,0.000727,0.476,0.66,155.938,audio_features,4ZcGbQ5dOKX6rJk4yvza9R,spotify:track:4ZcGbQ5dOKX6rJk4yvza9R,https://api.spotify.com/v1/tracks/4ZcGbQ5dOKX6rJk4yvza9R,https://api.spotify.com/v1/audio-analysis/4ZcGbQ5dOKX6rJk4yvza9R,264524,4,58,"['art pop', 'canadian electropop', 'dance pop', 'electropop', 'grave wave', 'indietronica', 'metropopolis']"
I Don't Know,0.574,0.644,2,-5.13,1,0.0268,0.0962,0.201,0.172,0.771,79.967,audio_features,4A4DPAyhXSTzehnBstdAnt,spotify:track:4A4DPAyhXSTzehnBstdAnt,https://api.spotify.com/v1/tracks/4A4DPAyhXSTzehnBstdAnt,https://api.spotify.com/v1/audio-analysis/4A4DPAyhXSTzehnBstdAnt,190947,4,47,"['canadian indie', 'canadian rock', 'electric blues', 'modern blues rock', 'rock']"
Redbone,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,audio_features,0wXuerDYiBnERgIpbb3JBR,spotify:track:0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/tracks/0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/audio-analysis/0wXuerDYiBnERgIpbb3JBR,326933,4,80,"['atl hip hop', 'hip hop', 'pop rap', 'rap']"
Leather Jacket,0.353,0.886,11,-4.501,1,0.0481,0.00103,0.00027,0.371,0.66,128.077,audio_features,7iDPOnnIRfhsau33KevZ2r,spotify:track:7iDPOnnIRfhsau33KevZ2r,https://api.spotify.com/v1/tracks/7iDPOnnIRfhsau33KevZ2r,https://api.spotify.com/v1/audio-analysis/7iDPOnnIRfhsau33KevZ2r,236453,4,49,"['canadian indie', 'canadian rock', 'deep new americana', 'hamilton on indie']"
Bambi,0.622,0.849,11,-7.075,1,0.0378,0.00255,0.0328,0.153,0.791,140.017,audio_features,3Fx9Xi571ygW3NgX7JbT82,spotify:track:3Fx9Xi571ygW3NgX7JbT82,https://api.spotify.com/v1/tracks/3Fx9Xi571ygW3NgX7JbT82,https://api.spotify.com/v1/audio-analysis/3Fx9Xi571ygW3NgX7JbT82,166013,4,26,"['alternative dance', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'ontario indie', 'shimmer pop']"
Tilted,0.872,0.361,7,-9.88,1,0.0609,0.283,0.00262,0.108,0.489,100.001,audio_features,0mQnLhHH5WwRc5gtnzLtK6,spotify:track:0mQnLhHH5WwRc5gtnzLtK6,https://api.spotify.com/v1/tracks/0mQnLhHH5WwRc5gtnzLtK6,https://api.spotify.com/v1/audio-analysis/0mQnLhHH5WwRc5gtnzLtK6,233247,4,3,"['art pop', 'electropop', 'metropopolis', 'shimmer pop']"
Everything Now,0.548,0.865,0,-5.325,1,0.0302,0.00171,0.000449,0.457,0.61,116.046,audio_features,7KsZHCfOitA5V9oQYVdltG,spotify:track:7KsZHCfOitA5V9oQYVdltG,https://api.spotify.com/v1/tracks/7KsZHCfOitA5V9oQYVdltG,https://api.spotify.com/v1/audio-analysis/7KsZHCfOitA5V9oQYVdltG,303013,4,64,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']"
Dog Days Are Over,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,audio_features,6dux5viG3Ku3IefPx3gFNT,spotify:track:6dux5viG3Ku3IefPx3gFNT,https://api.spotify.com/v1/tracks/6dux5viG3Ku3IefPx3gFNT,https://api.spotify.com/v1/audio-analysis/6dux5viG3Ku3IefPx3gFNT,252819,4,52,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']"
Fineshrine,0.608,0.809,5,-4.428,0,0.04,0.0177,1.07e-05,0.396,0.359,130.06,audio_features,7oiuCHwUGGJJDlm3UFsVZk,spotify:track:7oiuCHwUGGJJDlm3UFsVZk,https://api.spotify.com/v1/tracks/7oiuCHwUGGJJDlm3UFsVZk,https://api.spotify.com/v1/audio-analysis/7oiuCHwUGGJJDlm3UFsVZk,209773,4,37,"['canadian electropop', 'chillwave', 'edmonton indie', 'electropop', 'escape room', 'grave wave', 'indie pop', 'indietronica', 'metropopolis', 'shimmer pop']"
